codeibge,mun,state,region,alcance_2002,alcance_2006,alcance_2010,dgdpH_1_2002,dgdpH_1_2006,dgdpH_1_2010,dgdpH_2_2002,dgdpH_2_2006,dgdpH_2_2010,dilma_vs_2010,dilma_vs_2010_2,distcap,fam_2002_cct,fam_2006_cct,fam_2010_cct,families_2002_ba,families_2002_be,fhc_vs_1998,gini_2000,hdi_2000,incgov_2002,incgov_2006,incgov_2010,lula_vs_1998,lula_vs_2002,lula_vs_2002_2,lula_vs_2006,lula_vs_2006_2,mayorpty_2000,mayorpty_2004,mayorpty_2008,nonwhite_2000,nonwhite_2010,pent_2000,pent_2010,pib_2002,pib_2006,pib_2009,poor_covered_2002,pop_2002,pop_2006,pop_2010,psdb_vs_1998,psdb_vs_2002,pt_vs_1998,pt_vs_2002,pt_vs_2006,pt_vs_2010,serra_vs_2002,serra_vs_2002_2,spentH_2002_cct,spentH_2006_cct,spentH_2010_cct,targetalcance_2006,targetbf_2006,tot_fam2002,valid_2002,valid_2002_2,valid_2006,valid_2006_2,valid_2010,valid_2010_2,valid_depfed_1998,valid_depfed_2002,valid_depfed_2006,valid_depfed_2010
5108303,UNIAO DO SUL,MT,CO,0.023593466424682397,0.05330133699005828,0.25392620122113085,-0.006874682484463391,-0.2899875543546947,0.6203183675089294,-0.08431600827974531,-0.15723236588592776,0.35103690697298334,0.534246575342466,0.53394495412844,4.89582677684895,26,92,283,26,NA,0.81647,0.502,0.768,50,50,45,0.0988,0.41375,0.54196,0.30556,0.40936,15,14,14,49.47,56.53,9.24,13.32,20978.40484,24422.91739,46196,0.21574128040126553,4662,5834,3767,0.5612535612535613,0.30101694915254235,0.01282051282051282,0.05288135593220339,0.106593407,0.16420454545454546,0.31821,0.45804,0.011697665701069525,0.08840051870990372,0.6959994690735333,0.027461775797051766,47.4,1102,1455,1406,1836,1837,1752,1635,702,1475,1820,1760
5004304,IGUATEMI,MS,CO,0.11245283018867924,0.18429669832654905,0.22682474642305364,-0.07033079775056346,-0.30093771823066584,0.01681153123159095,0.0012993120730755336,-0.22931439505319814,0.09812613139667714,0.396042182007551,0.419860864820625,3.59410859396668,447,854,1011,77,370,0.56451,0.593,0.731,13,13,15,0.3325,0.48211,0.53407,0.29771,0.36121,13,12,45,35.7,41.24,10.81,10.72,65318.18302,67024.96577,104117,0.311443294066744,14147,15477,14887,0.477167076838939,0.016064895816764752,0.13426305715066994,0.31970733259106093,0.207046603,0.21665151318353032,0.3283,0.46593,0.1295710376344457,0.3668778638059865,0.6951158729092497,0.1952746527104736,904.87,3975,6092,6164,7084,6899,7681,7331,3657,6287,7124,7699
5106182,NOVA LACERDA,MT,CO,0.08093023255813954,0.16593025683858842,0.2641799232035107,0.2681577030791651,-0.19007470489596845,0.03959877748850485,0.049669050382915,0.002146209252317494,0.0676019501523971,0.587106120970663,0.618167821401078,3.9584645877216,87,231,420,NA,87,0.81537,0.67,0.719,45,23,23,0.1258,0.37874,0.54333,0.41223,0.50258,45,23,25,63.76,59.23,14.29,15.32,17130.01807,28903.10172,35562,0.1869058488640636,4257,4789,5469,0.7407834101382489,0.19395604395604396,0.02304147465437788,0.08681318681318681,0.133033708,0.37940862130388314,0.33506,0.45667,0.09736019097668183,0.3447119253800048,0.744355458036204,0.1331177281269576,185.32,1075,1740,1581,2159,2131,2761,2598,868,1820,2225,2807
5004403,INOCENCIA,MS,CO,0.09424724602203183,0.15588861218021283,0.17327868852459016,9.82601017299377e-4,-0.009186315975543738,-0.0010861391031584385,0.1605048648775534,-0.027019800943448333,0.04554099213476724,0.33920704845815,0.367195767195767,2.9578845409881596,231,456,441,82,149,0.81013,0.604,0.772,13,13,15,0.0903,0.31426,0.45482,0.24816,0.32453,11,14,25,39.23,47.1,6.1,9.03,54932.56407,59213.0342,68301,0.3730052876163843,8146,8834,7686,0.1415478615071283,0.007393274505127593,0.012559402579769178,0.13450989744812783,0.503527752,0.3338034790785143,0.52469,0.54518,0.10474318336527123,0.3307492600606412,0.545655737704918,0.1586337559429477,464.03,2451,3949,3951,4207,4052,4086,3780,2946,4193,4252,4254
5106240,NOVA UBIRATA,MT,CO,0.06510969568294409,0.09640598786940252,0.1550892374256355,0.9073975610794175,-0.33697810961091684,-0.10049446655186157,-0.030728320040337962,-0.3234909547113081,0.16032341013239454,0.579301075268817,0.581265681628101,3.00784873758495,92,223,428,NA,92,0.75494000000000006,0.602,0.779,45,23,23,0.147,0.46505,0.58904,0.45412,0.53053,25,13,13,28.96,53.67,11.02,14.15,112258.7742,94314.01466,212930,0.2947473774691901,6250,7749,9245,0.487378640776699,0.1963220675944334,0.017475728155339806,0.12773359840954274,0.321144205,0.15321477428180574,0.27356,0.41096,0.05464358653338288,0.2158878412550256,0.4831822606814494,0.07307400954961932,169.03,1413,1974,1825,3389,3357,3720,3587,1030,2012,3391,3655
5004502,ITAPORA,MS,CO,0.045763760049474335,0.20103442485306464,0.12246467742707984,-0.044083002969889366,0.05094560627453487,-0.060260733154055744,0.01675368836391296,-0.10784861686443019,-0.05076898247235399,0.369896907216495,0.43824952661477,1.82666515751647,222,1038,739,NA,222,0.5967,0.58,0.712,25,25,15,0.2392,0.39422,0.50791,0.3334,0.3956,11,45,11,36.02,52.25,12.62,23.07,108390.6162,93577.63873,111467,0.11613988440126466,17279,17865,20879,0.36643511209346386,0.06514657980456026,0.11682980738869593,0.24407503088846455,0.135222151,0.16352070080300343,0.35607,0.49209,0.04746008489391639,0.3689983223795715,0.3489190095311078,0.2232992779177162,1152.96,4851,8622,8659,9406,9219,9700,9506,6334,8903,9318,9589
5101852,BOM JESUS DO ARAGUAIA,MT,CO,0.128352911772057,0.2177142249627897,0.2866392659147391,0.6270403269595667,-0.29888203191129364,-0.08743899362157116,NA,-0.03654226833130362,0.2539932316891782,0.428106095858539,0.418525703200776,6.105733961590619,162,323,473,53,109,NA,NA,NA,25,15,15,NA,0.25793,0.33183,0.3337,0.39943,25,12,12,NA,72.94,NA,27.54,11210.9049,24082.02528,48887,NA,4001,4703,5231,NA,0.16012558869701726,NA,0.044740973312401885,0.152232383,0.25200356188780054,0.51669,0.66817,0.16390341737517947,0.5157888039351145,0.9894264958898872,0.22518256432064637,334.08,1262.1451104100947,1198,1112,1804,1760,2149,2062,NA,1274,1859,2246
5104609,ITIQUIRA,MT,CO,0.14892816848439264,0.162027174452048,0.16469503175846167,0.22368931886239005,-0.24904683981585646,-0.06288235466929167,-0.013221157413820935,-0.20895695049265464,-0.006869881668421875,0.46424496006086,0.487960199004975,2.74150987398859,396,517,599,91,305,0.71872,0.597,0.767,45,23,23,0.1241,0.35016,0.4376,0.29754,0.38464,25,25,45,58.45,61.84,8.04,14.68,222241.3318,246310.3456,273791,0.5789914022408547,9451,10083,11493,0.15280289330922242,0.08629223154723477,0.02531645569620253,0.08284914998924037,0.064889055,0.10406629408363846,0.33858,0.5624,0.15517131164893663,0.3834882674164295,0.5258183241973375,0.18760051571952793,598.6,2659,4575,4239,5458,5405,5258,5025,2212,4647,5363,5189
5107883,SERRA NOVA DOURADA,MT,CO,0.07158988256549233,0.16733828996282527,0.2786813186813187,0.30515641301434765,-0.41034029391186244,-0.0791281291972377,NA,-0.18048436653877253,0.17977958893348586,0.334239130434783,0.375987361769352,6.3159946747881,25,71,120,9,16,NA,NA,NA,25,25,13,NA,0.29075,0.46585,0.21136,0.29557,20,25,15,NA,71.71,NA,34.38,3569.883076,4889.394729,7709,NA,1107,1345,1365,NA,0.1411764705882353,NA,0.0058823529411764705,0.020497804,0.31679389312977096,0.39868,0.53415,0.09483192970586565,0.3713844622223143,1.0177289377289376,0.16057405204460964,68.13,349.21135646687696,454,410,634,609,736,633,NA,510,683,786
5004700,IVINHEMA,MS,CO,0.028060824580655275,0.23659608469836196,0.17909416237978082,0.09678770528820045,0.04315123441419764,0.06004118520308439,0.050316396340956915,-0.019005584426715717,0.05373122006817461,0.413091309130913,0.459204099607655,2.2489003563345698,179,1504,1271,NA,179,0.70946,0.548,0.738,13,13,15,0.1804,0.35007,0.47711,0.32112,0.40266,45,15,15,40.26,49.24,10.03,13.61,75872.58529,81657.93113,103926,0.0868138000205899,21182,20024,22355,0.30180394018514123,0.030483764082173626,0.13149774507476858,0.284377070907886,0.291179858,0.27141077545935843,0.31329,0.52289,0.015243593098937518,0.4543414856145578,0.5631339745023485,0.23586930683180185,1499.38,6379,11609,11599,12226,12050,12726,12489,8426,12072,12154,12844
5106315,NOVO SANTO ANTONIO,MT,CO,0.08898391193903472,0.3288154506437769,0.3313915211970075,0.6537879269468173,0.04747058830175753,0.08132817951549717,NA,0.13305641960584677,0.1181810594834969,0.443882709807887,0.429956896551724,6.63860231832232,31,113,196,NA,31,NA,NA,NA,45,23,23,NA,0.37533,0.40838,0.23013,0.33912,45,23,15,NA,77.06,NA,26.29,3881.548251,5431.192955,8861,NA,1181,1165,2005,NA,0.0392156862745098,NA,0.06535947712418301,0.073754789,0.19065776930409914,0.37003,0.59162,0.14314733636324892,0.7902886564398733,1.0891122194513716,0.27684515021459233,95.14,348.37758112094394,754,573,969,979,989,928,NA,765,1044,1049
5104807,JACIARA,MT,CO,0.12061794414735591,0.15850440096020948,0.21679108548273981,0.17624324859798318,-0.06640778251384132,-0.044622927526275974,0.05366167270525439,-0.00880535556623908,-0.001540191630442677,0.33974942255197,0.39906910132474,1.2735934832465399,812,1297,1656,241,571,0.72683,0.541,0.788,45,23,23,0.1471,0.3314,0.4448,0.35967,0.46728,45,22,22,57.36,58.79,15.08,22.12,153514.2552,186110.3668,184833,0.5093233010191535,24849,27494,25666,0.22277166522437877,0.4044372730939895,0.03585115589071579,0.0844695441710367,0.072536964,0.07208962493911349,0.35534,0.5552,0.12762724534940625,0.33996895393209925,0.7240504948180473,0.13265364079435513,1085.47,6732,12073,11486,13568,13418,14287,13965,8089,12395,13662,14371
5106174,NOVA NAZARE,MT,CO,0.15746606334841626,0.3521739130434782,0.28078450844091357,0.6548502825731006,0.04468896525312071,0.0022534275819535306,NA,-0.1031854688260003,0.02247488429767655,0.408666100254885,0.447037701974865,4.9767186276561395,72,162,195,NA,72,NA,NA,NA,45,23,23,NA,0.27121,0.45425,0.37216,0.45285,25,25,23,NA,75.62,NA,18.88,6231.610105,10340.59874,13485,NA,1989,2001,3021,NA,0.14305555555555555,NA,0.013888888888888888,0.03992572,0.09083402146985962,0.45909,0.54575,0.18644279486627732,0.5631437720109126,0.8072624958622973,0.3020869565217391,138.96,457.2413793103449,660,612,1013,1018,1177,1114,NA,720,1077,1211
5004908,JARAGUARI,MS,CO,0.13357185450208706,0.19904116382873202,0.17421069231982333,-0.005834590806878891,0.014212540847260452,-0.016881148186373016,-0.014261519482625752,-0.05624444846761569,0.05001695196484108,0.4496699669967,0.500162495937602,0.40288024036649295,224,400,367,52,172,0.6974,0.553,0.734,13,13,15,0.1293,0.34053,0.44718,0.349,0.41932,12,13,12,57.59,61.74,9.55,17.08,31401.49181,33304.49086,41155,0.3631446210159509,5577,6049,6341,0.11772853185595568,0.010220125786163521,0.08310249307479224,0.17688679245283018,0.13998801,0.1311740890688259,0.27409,0.55282,0.1388949929412455,0.44098072831237445,0.560607159753982,0.23603794015539759,474.35,1677,2408,2357,3235,2950,3636,3077,1444,2544,3336,3705
5107743,SANTA CRUZ DO XINGU,MT,CO,0,0.21233985165205663,0.3016587677725119,0.4988286675459792,0.06909832171701669,-0.10065660985481252,NA,-0.03755489367028204,0.03891122206301694,0.366045142296369,0.353367875647668,7.1891077004890995,0,94,171,NA,NA,NA,NA,NA,15,15,50,NA,0.30716,0.41123,0.19369,0.27701,25,25,22,NA,65.92,NA,17.02,5863.098329,15067.89664,17396,NA,1166,1483,1899,NA,0.14907651715039577,NA,0.047493403693931395,0.079722704,0.1493815413891532,0.49725,0.58877,7.795099699597788e-4,0.6114841029021347,1.033880989994734,0.1787269049224545,79.12,348.05970149253733,726,659,1110,1083,1019,965,NA,758,1154,1051
5005004,JARDIM,MS,CO,0.15019823116803904,0.1968988764044944,0.22214916061240406,0.04338300621379429,0.026067618037182473,0.03054957356140976,0.012720411402090596,0.01612864478883026,0.017535559282390537,0.461977045538689,0.487765872381257,1.93472789054082,985,1456,1606,149,836,0.57064,0.644,0.773,15,50,50,0.2752,0.48041,0.56922,0.41034,0.46693,23,14,14,38.54,54.95,11.29,14.58,82231.09044,93307.67404,105230,0.4390349044694369,23219,24920,24363,0.30249359123747377,0.037833532457188374,0.056397110230715454,0.38199920350457983,0.326117788,0.3068391866913124,0.29354,0.43078,0.1732950808715243,0.43995012492002966,0.7852427861921767,0.18331069020866775,1355.52,6558,12254,12157,13350,12747,13505,12506,8582,12555,13397,13525
5103361,CONQUISTA D OESTE,MT,CO,0.08397321428571428,0.1334577536477774,0.17059622195985832,0.2530382119569379,0.02454279522277683,0.08572805226179846,NA,-0.1208781326194728,0.20528523430174236,0.394009216589862,0.410063620589936,3.87994188814125,66,115,169,39,27,NA,NA,NA,15,45,45,NA,0.23525,0.41137,0.32226,0.39254,19,19,43,NA,58.98,NA,20.23,7703.425085,12663.13264,18478,NA,2688,2947,3388,NA,0.13260869565217392,NA,0.034782608695652174,0.208383234,0.26733780760626397,0.38199,0.58863,0.06018814555253428,0.2796465082832086,0.44917650531286896,0.20978398371224977,180.77,785.9649122807018,1288,1179,1626,1582,1736,1729,NA,1380,1670,1788
5005103,JATEI,MS,CO,0.15371621621621623,0.2937711738484398,0.22685088374408763,-0.03347159066668915,0.10652393399622588,0.04861759867418845,-0.0016976569698085033,-0.015353025628305712,0.04127792661933593,0.416551246537396,0.422159320663162,2.39168257809636,182,307,283,27,155,0.68719,0.508,0.715,13,13,15,0.1985,0.36055,0.45134,0.31223,0.40057,45,22,45,61.71,67.02,7.41,10.99,23388.99643,28364.60661,35513,0.4285250375406769,3858,3365,4017,0.47930648769574946,0.009057225195553726,0.10011185682326622,0.123095924248662,0.469603203,0.2422360248447205,0.37473,0.54866,0.14753862788735228,0.5580091947325758,0.7426412745830221,0.32291863298662704,337.46,1184,2327,2209,2732,2439,2888,2473,1788,2429,2747,2898
5108352,VALE DE SAO DOMINGOS,MT,CO,0.07649865791828213,0.242894815702727,0.2762393721386527,0.3153909619341348,0.051905368975882334,0.025828556368188635,NA,0.05090437817248859,0.06433169093865562,0.373511195807527,0.402791625124626,3.2148005269345203,75,237,247,18,57,NA,NA,NA,45,23,23,NA,0.2138,0.37723,0.30584,0.36889,45,23,22,NA,70.2,NA,16.03,7255.113735,11408.468570000001,15569,NA,3353,3337,3058,NA,0.24322860238353197,NA,0.04604550379198267,0.049878935,0.14932963476652797,0.42138,0.62277,0.08708228326054548,0.5364609116285859,0.6740124264224984,0.23097554689841174,225.37,980.4093567251463,1768,1572,1952,1903,2099,2006,NA,1846,2065,2163
5005202,LADARIO,MS,CO,0.13088235294117648,0.21018226822682268,0.27702640818195695,-0.05885712823054533,-0.032747124041349336,0.005204430080501401,-0.048060858911701886,0.005437096594350673,0.10636582107998038,0.519756489777165,0.584225553176303,3.47809172740583,534,958,1396,NA,534,0.43614000000000003,0.599,0.775,13,13,15,0.3636,0.51157,0.7131,0.56966,0.67503,45,12,13,69.07,71.63,10.62,18.16,38222.84411,40149.02999,57975,0.3317845085712241,16014,17776,19653,0.0878148400272294,0.05102357320099256,0.1595189471295666,0.40074441687344914,0.511357341,0.48312776355596926,0.15515,0.2869,0.16216929990660645,0.47036422528288,0.8123843687986567,0.1692537691269127,771.45,4080,6355,6396,7687,7493,8706,8406,4407,6448,7220,8594
5107768,SANTA RITA DO TRIVELATO,MT,CO,0.06462962962962963,0.07324446965399886,0.14152473641524738,0.28205887086960996,-0.3821983173653742,-0.1922144584044593,NA,-0.3094510123578399,0.05853941987704366,0.35226264418811,0.390697674418605,2.17721742987542,25,37,100,NA,25,NA,NA,NA,15,45,45,NA,0.26234,0.43949,0.20347,0.28261,15,12,15,NA,57.28,NA,15.2,59580.9114,55650.35951,131376,NA,1350,1763,2466,NA,0.03194444444444444,NA,0.029166666666666667,0.133980583,0.14120781527531084,0.42313,0.56051,0.11512842582992626,0.1629580078201197,0.36705190592051906,0.05293397617697107,26.74,386.81948424068764,709,628,1037,1012,1127,1075,NA,720,1030,1126
5105309,LUCIARA,MT,CO,0.11746522411128284,0.4439162201656113,0.35775684163301935,0.03236687843595949,-0.008317101310915188,0.058706825775979556,0.03486593995104702,0.07576144140433366,0.07827614214043332,0.493172690763052,0.543704891740176,7.61575981874543,76,256,224,NA,76,0.63248,0.584,0.691,45,23,23,0.2099,0.32387,0.44664,0.35019,0.44015,25,11,15,80.96,78.95,6.83,13.6,7428.60287,7832.643738,9358,0.21384530149514444,2368,2053,2229,0.38146551724137934,0.07459207459207459,0.023706896551724137,0.12121212121212122,0.142857143,0.13093415007656967,0.17863,0.55336,0.1570822866428387,1.0528067277000455,1.2328847016599371,0.3748490988796882,216.17,647,1198,1162,1325,1345,1245,1247,928,1287,1428,1306
5005400,MARACAJU,MS,CO,0.11259439050701187,0.20864365886919123,0.14966316464832785,0.029396576299926844,-0.04875532616109877,0.01689146601189489,0.12671872104258736,-0.06846840690541971,-0.01689023381623605,0.472231088413661,0.50907343546837,1.41287445058138,835,1700,1595,261,574,0.58001,0.592,0.781,13,13,15,0.304,0.46717,0.5572,0.44158,0.51459,45,25,14,38.21,46.52,13.75,13.64,284413.4254,294551.5879,374985,0.3684009766940806,26897,28599,37407,0.1488029870415111,0.018016138007790762,0.09521194816604436,0.3144824707846411,0.233392122,0.29741725041441636,0.33975,0.4428,0.10785623317685608,0.40343827783065545,0.4891822386184404,0.16081148641560894,1310.27,7416,14072,14345,17204,16415,18798,17689,9106,14376,17010,18701
5104526,IPIRANGA DO NORTE,MT,CO,NA,0,0.11015030255709544,NA,NA,-0.16510391194336294,NA,NA,0.19214106598683203,0.419063975955346,0.420917273896271,0.0132955233919215,0,0,171,NA,NA,NA,NA,NA,15,13,13,NA,0.51638,0.6087,0.28687,0.3674,25,15,40,NA,44.31,NA,12.92,NA,65018.54287,165821,NA,NA,4129,5123,NA,NA,NA,NA,NA,0.21269982238010657,0.27264,0.3913,NA,0.019898601800112825,0.2600702713253953,0.07432792443690966,93,NA,1038,989,1851,1859,2329,2333,NA,NA,NA,2252
5105507,VILA BELA DA SANTISSIMA TRINDADE,MT,CO,0.09214175654853621,0.253667070380837,0.36786833206818026,0.269215635290974,0.3358858036634428,-0.12375633761201127,0.05868323848403038,0.2175059219677858,-0.025569004636395973,0.439656543170615,0.445789382673353,4.18214014372914,299,1000,1414,NA,299,0.81016,0.681,0.715,45,23,23,0.0948,0.22559,0.38031,0.39442,0.47772,23,13,13,68.16,68.69,13.14,16.92,59277.87009,103930.9916,93519,0.188382721108391,13291,14862,14491,0.6386586284853052,0.1519256822140507,0.031650339110776186,0.035804141668279464,0.432194792,0.2916021072203285,0.34637,0.61969,0.10280015728619483,0.51120922700308,1.0942212407701333,0.2143816511909568,845.13,3245,4885,4123,5631,5363,6289,5783,2654,5167,5914,6454
5104542,ITANHANGA,MT,CO,NA,0,0.22233460076045627,NA,NA,0.06037767804217132,NA,NA,0.08573160959891635,0.414239482200647,0.413793103448276,3.7839953903124,0,0,346,NA,NA,NA,NA,NA,45,23,23,NA,0.40719,0.48948,0.32575,0.41003,NA,23,25,NA,44.99,NA,17.37,NA,28916.17884,62610,NA,NA,4703,5260,NA,NA,NA,NA,NA,0.06715806715806716,0.33911,0.51052,NA,0.001834921556177867,0.7072091254752851,0.07186901977461195,100,NA,1557,1426,2505,2412,2781,2668,NA,NA,NA,2442
5005608,MIRANDA,MS,CO,0.21504671365349942,0.2409490417944938,0.3797673238336912,0.026696220575027775,0.06112984530442305,0.0035109859102706665,-0.01628859220474536,0.005191496736489125,0.030680444744037427,0.535763762304047,0.545208655332303,1.80192480446336,1312,1617,2601,271,1041,0.67681,0.803,0.724,25,25,12,0.2029,0.47405,0.61883,0.48954,0.56365,15,45,14,63.4,72.2,12.81,16.94,75201.70541,91835.50099,107881,0.4121247866107693,23603,25099,25615,0.04805401111993646,0.010132890365448505,0.08909187185597035,0.2016611295681063,0.393806647,0.37955363570914324,0.26953,0.38117,0.2246182268977716,0.558029055714228,1.1894140152254538,0.24673956731343877,1655.86,6101,11446,11352,13049,12458,13715,12940,7554,12040,13240,13890
5005707,"NAVIRAI",MS,CO,0.07696623959599738,0.17766688569273079,0.1334311293280121,0.12016384657901505,0.10934627307913145,0.052100336340944506,0.08131121826342501,-0.017047286182482423,0.03293266281951892,0.427177448500181,0.470653332240348,2.9511895585690002,823,2219,1880,155,668,0.64762,0.53,0.751,13,13,15,0.2367,0.4433,0.56612,0.38833,0.48539,25,22,15,53.43,57.94,14.21,11.95,237162.2581,290421.5484,334680,0.2937530613182603,37923,41091,46355,0.24479545785412724,0.007200762994754411,0.2689620032027952,0.41096804959465905,0.342900499,0.3015397082658023,0.30073,0.43388,0.06302777882875867,0.3261420072248218,0.4030076582892892,0.1440398846462729,1799.01,10693,20018,20464,23704,23575,24903,24398,13738,20970,23065,24680
5005806,NIOAQUE,MS,CO,0.1255003531904874,0.18986271036315322,0.2943928869130314,-0.12263870009917821,0.07454397294763906,-0.03863203583709912,0.023307698599820924,-0.01138055701640018,0.07565479981147048,0.49287933713102,0.511774169957584,1.44587877798937,533,997,1232,119,414,0.63862,0.602,0.715,13,13,15,0.2472,0.50712,0.6137,0.40666,0.48398,25,12,15,54.51,63.29,12.31,16.01,55980.72237,66208.4981,76339,0.25097560882009284,15934,18064,14396,0.025381903642773207,0.010461710140884364,0.11633372502937721,0.3425861347468266,0.293207801,0.16823859291358653,0.2325,0.3863,0.13136792790969334,0.40480480762423915,0.9719609613781606,0.22320961027457925,1172.11,4247,6744,6728,7382,6899,7724,6837,4255,7169,7435,7846
5105903,NOBRES,MT,CO,0.12531969309462915,0.209638515674984,0.24311504896409297,-0.13730285373355558,-0.06293937508524779,0.020713761881627202,-0.012181618062159567,-0.12226730170524797,0.04828913779912546,0.384897546167468,0.429997373259785,1.00798742875792,490,923,1028,NA,490,0.80868,0.533,0.724,45,23,23,0.0917,0.29639,0.40012,0.27491,0.36319,23,11,11,59.96,71.73,12.87,18.63,90174.34257,85131.79442,105352,0.3362301274271012,15167,15630,15011,0.3306703039750585,0.3182389937106918,0.012275915822291504,0.05874213836477987,0.092344022,0.06645924082140635,0.33575,0.59988,0.15858109374530702,0.4432503957547213,0.7925348078076078,0.18672818298144594,822.13,3910,7598,6823,7839,7613,7906,7614,5132,7950,8046,8035
5106000,NORTELANDIA,MT,CO,0.1253145445395068,0.5123410852713178,0.2847965206585896,0.12667282318506856,0.10085623833358798,0.10830266168814517,0.29488310587706196,-0.08505038776780197,0.18699725904478068,0.481633771929825,0.515160183066362,1.4938237018226201,249,806,559,NA,249,0.66822,0.517,0.718,45,23,23,0.1615,0.37106,0.47953,0.4445,0.54873,25,11,22,71.16,77.48,6.75,9.8,22986.31875,21888.23051,33441,0.2870434169537687,6652,5160,6438,0.3562110039705048,0.37890892490299016,0.041406693136698806,0.05569504679296964,0.094686477,0.0830860534124629,0.38306,0.52047,0.20577516374165536,1.2668181261897982,1.061808014911463,0.38644248062015507,607.94,1987,4250,3712,3766,3632,3648,3496,3526,4381,3971,3707
5106109,NOSSA SENHORA DO LIVRAMENTO,MT,CO,0.1625368731563422,0.28296010777636404,0.40592563837129053,0.20855483782061052,-0.044136967030740354,0.06289943952360523,0.009927373002347313,-0.07137037167796073,0.048036265677905275,0.680116321337695,0.716102244712599,0.333535745799223,551,1071,1333,14,537,0.7524,0.584,0.655,45,23,23,0.0897,0.33618,0.48624,0.6097,0.70955,45,11,25,75.89,86.02,6.07,8.22,35774.13038,38473.38088,47505,0.2809626156548698,12488,13361,11592,0.2872395833333333,0.47315387937239095,0.006510416666666667,0.0486540952929322,0.0651341,0.13362424814246962,0.38403,0.51376,0.2155637508018966,0.6850471997924522,1.3480840234644582,0.3059958610882419,1158.19,3390,6562,5705,6910,6490,8253,7707,3840,6947,7308,8479
5006200,NOVA ANDRADINA,MS,CO,0.1376401801974504,0.19811249049911325,0.18103467181297836,-0.06375130334036455,0.13752558849329521,-0.06851368422956151,0.09154454118446072,0.08249101734485041,-0.06594843150870278,0.433461223434065,0.452699091394976,2.41220049017649,1436,2406,2540,345,1091,0.68761,0.559,0.786,13,13,15,0.1863,0.38675,0.4895,0.33215,0.4339,45,22,15,36.95,52.96,14.16,15.76,211896.9586,329693.811,294161,0.6039763929854333,36545,39470,45599,0.13304640718562874,0.017701570390100438,0.16962949101796407,0.1861161977692692,0.250800937,0.22577345947328048,0.34593,0.5105,0.13401707827794665,0.3536834713856092,0.5890701550472598,0.1461898910564986,1775.42,10433,17761,17992,21355,20984,23197,22452,10688,18021,20913,23466
5006309,PARANAIBA,MS,CO,0.09342332702280023,0.11256646552377104,0.18569920844327176,-0.04978340851488926,-0.039675226632756175,-0.009204621668644863,0.018774175742607868,-0.04609837920776287,0.03780866844312844,0.385337567306365,0.403441682600382,3.70355520319454,1135,1457,2438,NA,1135,0.74936,0.608,0.772,13,13,15,0.1186,0.38151,0.47851,0.26634,0.33024,15,22,12,31.68,38.3,9.58,12.06,185019.9448,202824.2806,248989,0.34755702017410806,38748,39607,40174,0.057667193621554744,0.011113761030288577,0.03333562444154237,0.10417362270450752,0.350434704,0.07806877704395354,0.37882,0.52149,0.1310596602374565,0.21575119082040659,0.5349447403793498,0.19466118110435027,2519.59,12149,20099,20361,21668,21212,21729,21443,14549,20965,22084,21955
5006408,PEDRO GOMES,MS,CO,0.11542901115813775,0.12334675100632549,0.25047069160286184,-0.07153232477329508,0.004777698698371978,-0.06054486187237559,0.03841372212791966,-0.059594265000701946,0.02017884732971227,0.399563794983642,0.412224264705882,2.60620006285057,300,330,614,20,280,0.64924,0.577,0.723,13,13,15,0.1617,0.34906,0.46971,0.31962,0.35924,13,13,15,58.61,61.84,7.45,8.98,43882.14154,50893.63275,54130,0.27828301347220946,8580,8695,7967,0.07302752293577981,0.009569377990430622,0.08623853211009175,0.17877337973031754,0.295708766,0.366303436714166,0.30728,0.53029,0.14809490183128163,0.2342272685658343,0.8180055227814736,0.2542288671650374,680.16,2599,4260,4407,4765,4607,4585,4352,2725,4598,4917,4772
5106505,POCONE,MT,CO,0.11902377972465582,0.2709014021811707,0.386112404808358,0.16440491836886478,0.0912700497111651,0.1986772808537119,0.056470651509990116,0.06807547870351036,0.07500995877764269,0.62968115942029,0.661023076459601,0.9248192680076821,951,2254,3246,NA,951,0.70893,0.576,0.679,45,23,23,0.159,0.38526,0.58928,0.57682,0.68411,15,14,14,78.2,81.94,5.78,6.39,84354.31541,111035.186,136974,0.21211444714176003,30966,31451,31778,0.2638572513287775,0.5808573853989814,0.01300303720577069,0.054895302773061684,0.110200364,0.11238597900292582,0.31298,0.41072,0.1328757135326885,0.6249923055704363,1.3133749763987663,0.30415472957934564,2530.68,7990,13461,12495,16135,15670,17250,16597,10536,14136,16470,17431
5006606,PONTA PORA,MS,CO,0.06281793446113806,0.22053368854018765,0.28047671641024324,0.056420589523364734,-0.05971493088928446,0.03662294945753272,0.11579903591891363,-0.0717411813465784,0.036073378201567675,0.445766898719964,0.475685348963872,2.5793939323073802,1062,4244,6152,109,953,0.53049,0.633,0.78,13,13,15,0.2924,0.44185,0.57031,0.41721,0.50397,13,45,45,40.1,50.13,13.05,13.07,363802.5717,302084.2984,396707,0.18265806304305796,63023,68317,77866,0.05951082723165602,0.02678684376976597,0.13963753440307422,0.309044908285895,0.340861146,0.22994195542377566,0.30042,0.42969,0.0785522436740911,0.5436735432240123,0.9849348881411656,0.17387553610375162,3346.1,16906,30834,31425,37482,36314,40077,38557,19257,31620,36974,39797
